stop_id,stop_code,name,name_he,lat,lng,n_lines,n_allday_lines
34146,38929,Kfar Saba HaYeruka Mall/Rappaport,קניון כפר סבא הירוקה/רפופורט,32.192587,34.891972,6,2
22470,34443,Kupat Holim/Pinsker,קופת חולים/פינסקר,31.968047,34.807239,6,2
29516,20390,La Guardia/Shaar HaGay,לה גווארדייה/שער הגיא,32.059152,34.792881,6,2
3343,42477,Laniado/HaRimon,לניאדו/הרימון,32.758671,34.975233,6,2
2101,41218,Leib Shimoni/Nachmias Yossef,לייב שמעוני/נחמיאס יוסף,32.784251,35.024299,6,2
10500,3360,Lev Talpiot Mall/Ha'Oman,קניון לב תלפיות/האומן,31.751172,35.209062,6,2
50853,37521,Lev Yisrael Industrial Zone/Highway 444 South,א.ת לב ישראל/כביש 444 לדרום,32.110950,34.936944,6,2
9747,2076,Levona/HaTsuf,לבונה/הצוף,31.734043,35.196709,6,2
17949,50534,Local Council,מועצה מקומית,32.936348,35.273947,6,2
26101,13086,Masada Road/Tchernichovsky,דרך מצדה/טשרניחובסקי,31.258285,34.794338,6,2
38899,30016,Menachem Begin Road/Esther HaMalka,דרך מנחם בגין/אסתר המלכה,31.881689,35.013111,6,2
246,39158,Mendele Mokher Sfarim/Nordau,מנדלי מוכר ספרים/נורדאו,32.283807,34.857340,6,2
3341,42475,Meuhedet/HaDekel,קופת חולים מאוחדת/הדקל,32.759794,34.976293,6,2
9515,1476,Mexico/Colombia,מקסיקו/קולומביה,31.757107,35.167803,6,2
9520,1481,Mexico/HaHalamit,מקסיקו/החלמית,31.758112,35.169431,6,2
9521,1482,Mexico/Sold,מקסיקו/סולד,31.759470,35.168929,6,2
16369,32443,Michal Leib Katz/Shalom Kolker,מיכל לייב כץ/שלום קלוקר,32.076611,34.884008,6,2
245,39157,Minister Israel Bar Yehuda/Nordau,השר ישראל בר יהודה/נורדאו,32.281378,34.856436,6,2
22929,34907,Morde HaGeta'ot/HaOren,מורדי הגטאות/האורן,31.953829,34.824892,6,2
22930,34908,Morde HaGeta'ot/HaShezif,מורדי הגטאות/השזיף,31.953029,34.827898,6,2
22148,34113,Mordehai (Mota) Gur/Emek Bet She'an,מרדכי (מוטה) גור/עמק בית שאן,31.913932,35.000664,6,2
26270,13264,Moriya/Hayim Nahman Bialik,מוריה/חיים נחמן ביאליק,31.246605,34.787077,6,2
51616,2253,Moriya/Ron Nachman,מוריה/רון נחמן,32.102207,35.207019,6,2
25634,11097,Moriya/Warburg,מוריה / ורבורג,31.247446,34.784837,6,2
644,39571,Moshe Sne/Gisin,משה סנה/גיסין,32.098887,34.879087,6,2
35745,38078,Moshe Vilenski/Jo Amar,משה וילנסקי/ג'ו עמר,32.186584,34.892423,6,2
2269,41386,Motzkin Rail/Jabotinsky,רכבת מוצקין/זבוטינסקי,32.834287,35.072111,6,2
10517,3377,Mt. Scopus/Reznik Dorms.,שיירת הר הצופים/מעונות רזניק,31.794542,35.238997,6,2
9010,592,Nahal Dolev/Elon,נחל דולב/אילון,31.710843,34.997690,6,2
24374,36986,Neve Afikim/Bashan,נווה אפיקים/בשן,32.092269,34.977734,6,2
7028,59734,Nimr Hussein B,נימר חוסין ב,32.808103,35.178807,6,2
41130,31469,Nitzan/Shahar,ניצן/שחר,32.025054,34.872822,6,2
38685,6296,Officer Yehiel Langer/HaRav Min HaHar,הקצין יחיאל לנגר/הרב מן ההר,31.722628,35.230442,6,2
38683,6298,Officer Yehiel Langer/Zerah Warhaftig,הקצין יחיאל לנגר/זרח ורהפטיג,31.725503,35.227985,6,2
40083,18612,Opera Center/Egoz,מרכז האופרה/אגוז,31.265872,34.763005,6,2
40506,536,Oren/Brosh,אורן/ברוש,31.803131,35.152267,6,2
40505,537,Oren/Havatselet,אורן/חבצלת,31.800861,35.154085,6,2
40504,538,Oren/Vered,אורן/ורד,31.800237,35.156171,6,2
331,39245,Petah Tikva/HaHalutsim,פתח תקווה/החלוצים,32.325907,34.860642,6,2
2086,41203,Pinsker/Dori,פינסקר/דורי,32.782426,35.017153,6,2
21681,33590,Pinsker/Rothschild,פינסקר/רוטשילד,31.965576,34.807358,6,2
3340,42474,Police/HaPalmah,משטרה/הפלמח,32.759561,34.974573,6,2
27284,14918,Pri Megadim/Ha'Enav,פרי מגדים/העינב,31.312192,34.612219,6,2
5742,58149,Rakefet/Sderot Allentown,רקפת/שד. אלנטאון,32.787145,35.516393,6,2
18251,50896,Rama A/Entry,ראמה א'/כניסה,32.937322,35.357513,6,2
19818,52675,Rama H/Exit,ראמה ה/יציאה,32.934359,35.367388,6,2
49956,36832,Rav Reiness/HaRofeh Rivka,הרב ריינס/הרופא רבקה,32.334382,34.865231,6,2
2756,41887,Ravmad/Ben Gurion,רבמד/בן גוריון,32.840156,35.079751,6,2
13006,21328,Reichman University/Menachem Begin,אוניברסיטת רייכמן/מנחם בגין,32.177459,34.838963,6,2
3,38833,Rishonim Center/HaNahkshol,מרכז ראשונים/הנחשול,31.984553,34.782828,6,2
23402,35519,Rishonim Center/HaNahkshol,מרכז ראשונים/הנחשול,31.983241,34.782299,6,2
25328,38428,Rishonim Interchange/Railway Station,ת. רכבת ראשונים,31.950976,34.801211,6,2
46743,1199,Rivka/Hevron Road,רבקה/דרך חברון,31.754365,35.219108,6,2
39149,51251,Road 8510/Western Galilee College,כביש 8510/המכללה האקדמאית גליל מערבי,32.935294,35.082897,6,2
243,39155,Rutenberg/Nordau,רוטנברג\נורדאו,32.279793,34.854338,6,2
11702,6077,Safra Campus/Life Sciences Institute,קמפוס ספרא/המכון למדעי החיים,31.771404,35.196388,6,2
10629,3608,Safra Campus/Natural Sciences,קמפוס ספרא/ספריית מדעי הטבע,31.775839,35.195560,6,2
6546,59233,Salah a Din,צלאח א דין,32.933845,35.265269,6,2
6545,59231,Salah al Din/Al Jabel,צלאח א דין/אל ג'בל,32.935716,35.264820,6,2
13988,26423,Scholem Asch/Kehilat Varsha,שלום אש/קהילת ורשה,32.108224,34.819681,6,2
5477,57285,Sderot Allentown/HaNevi'im,שד. אלנטאון/הנביאים,32.787776,35.514685,6,2
5475,57283,Sderot Allentown/Rakefet,שד. אלנטאון/רקפת,32.785492,35.517592,6,2
41651,11802,Separate Beach/Ben Gurion Avenue,חוף נפרד/שדרות בן גוריון,31.672377,34.552804,6,2
13996,26432,Shalom Ash/Kitzis,שלום אש/קיציס,32.106877,34.821139,6,2
11691,6066,Sheshet HaYamim,ששת הימים,31.804272,35.229801,6,2
25491,10953,Sheshet HaYamim/Dakar,ששת הימים/דקר,31.268353,34.767311,6,2
9497,1426,Sheshet HaYamim/Paran,ששת הימים/פארן,31.801947,35.229492,6,2
1772,40888,Sheshet HaYamim/Sinai,ששת הימים/סיני,32.758288,34.972962,6,2
15708,31473,Shlomo HaMelekh -  Mall,שלמה המלך/קניון,32.054965,34.863679,6,2
16642,32726,Shlomo HaMelekh Blvd/Afek,שד. שלמה המלך/אפק,32.093783,34.942043,6,2
15702,31463,Shlomo HaMelekh/HaHadar,שלמה המלך / ההדר,32.053930,34.858663,6,2
10732,4028,Shmaryahu Levin/Haviv,שמריהו לוין/חביב,31.769329,35.174999,6,2
11807,9878,Shmaryahu Levin/Kiryat HaYovel,שמריהו לוין/קרית היובל,31.769219,35.177834,6,2
2087,41204,Sport Center/Dori,מרכז ספורט/דורי,32.783368,35.019768,6,2
1970,41087,Stephen Wise/Kaouders,סטפן וייז/קאודרס,32.820678,34.969446,6,2
9506,1446,Stern A,שטרן א',31.755082,35.176534,6,2
9507,1453,Stern B,שטרן ב',31.753329,35.176663,6,2
9508,1454,Stern C,שטרן ג',31.752313,35.177836,6,2
9509,1469,Stern D,שטרן ד',31.753693,35.179171,6,2
9615,1723,Stern E,שטרן ה',31.756186,35.180454,6,2
9614,1722,Stern/Uruguay,שטרן/אורוגוואי,31.756373,35.176912,6,2
9538,1511,Tahon/Golomb,טהון/גולומב,31.761447,35.175929,6,2
41890,20219,Tcharnichovsky/Malchei Israel,טשרניחובסקי/מלכי ישראל,32.170355,34.840382,6,2
28142,15940,Tekuma/HaRimon,תקומה \ הרימון,31.414352,34.577796,6,2
16657,32742,Tel HaShomer Hospital/Miun,בית החולים תל השומר/מיון,32.045644,34.841014,6,2
4169,54194,The Old City,העיר העתיקה,32.922799,35.072139,6,2
17669,50194,Trumpeldor/Masada,טרומפלדור/מצדה,33.019926,35.104932,6,2
37257,6232,Tsahal Square/Yafo,ככר צהל/יפו,31.778630,35.225134,6,2
20237,53097,Tsahal/HaGefen,צהל/הגפן,32.915093,35.306148,6,2
36988,32805,Tsivoni/HaLotem,צבעוני/הלוטם,32.313042,34.936334,6,2
42841,40679,Um al Fahm Terminal,מסוף אום אל פחם,32.531744,35.149737,6,2
3674,42809,Vardiya/Tsivoni,ורדיה/צבעוני,32.795200,34.998133,6,2
22288,34259,Weizman Avenue/HaHaroshet,שדרות וייצמן/החרושת,32.192009,34.881454,6,2
24369,36966,Weizman Avenue/HaTidhar,שדרות וייצמן/התדהר,32.191865,34.882992,6,2
2329,41446,Weizmann/Gordon,וייצמן /גורדון,32.851006,35.070526,6,2
2328,41445,Weizmann/HaShoftim,וייצמן/השופטים,32.849718,35.073758,6,2
2585,41716,Weizmann/Jerusalem City Hall,וייצמן/ירושלים עיריה,32.823554,35.081659,6,2
1773,40889,Weizmann/Nathan Elbaz,ויצמן/נתן אלבז,32.756083,34.971179,6,2
5947,58359,Western Galilee College /HaMikhlala Road,המכללה האקדמית גליל מערבי/דרך המכללה,32.935394,35.085959,6,2
6547,59234,Western Quarter,שכונה מערבית,32.932526,35.266172,6,2
14002,26445,Yad HaMa'avir/Kehilat Jassy,יד המעביר/קהילת יאסי,32.109558,34.824644,6,2
46548,1392,Yad Haruzim/Rivka,יד חרוצים/רבקה,31.754497,35.217309,6,2
20684,53545,Yakinton Kindergarten/Hermon,גן ילדים יקינטון/חרמון,32.636463,35.089432,6,2
10272,3043,Yanovsky/Albek,ינובסקי/אלבק,31.755834,35.224062,6,2
9919,2438,Yasmin,יסמין,31.802497,35.143901,6,2
9920,2441,Yasmin/Keren HaYesod,יסמין/קרן היסוד,31.800636,35.141867,6,2
9916,2426,Yasmin/Mevo Tlalim,יסמין/מבוא טללים,31.800837,35.143832,6,2
9752,2084,Yasmin/Mevo Ya'ara,יסמין/מבוא יערה,31.802542,35.141891,6,2
10667,3670,Yasmin/Shave Tsiyon,יסמין/שבי ציון,31.801207,35.147567,6,2
11644,6019,Yasmin/Shave Tsiyon,יסמין/שבי ציון,31.801298,35.147582,6,2
23051,35031,Yehezkel HaNavi/Emek Bet She'an,יחזקאל הנביא/עמק בית שאן,31.912278,35.002765,6,2
41392,11775,Yerushalayim Blvd/Tel Lakhish,שדרות ירושלים/תל לכיש,31.059194,35.033321,6,2
27422,15094,Yerushalayim Blvd/Tirtsa,שד. ירושלים/תרצה,31.685209,34.574212,6,2
4622,55195,Yerushalayim HaBira/HaShaham,ירושלים הבירה/השחם,32.495998,35.496201,6,2
29198,19712,Yerushalayim/Rabin Road,ירושלים/דרך רבין,31.058437,35.038128,6,2
17246,47150,Yetziat Europa/Kibbutz Galuyot,יציאת אירופה/קיבוץ גלויות,32.426131,34.950504,6,2
37570,47974,Yigal Yadin/Nahum Arman,יגאל ידין/נחום ארמן,32.816048,35.053421,6,2
22676,34652,Yitshak Sade/Herzl,יצחק שדה/הרצל,32.025701,34.807835,6,2
21990,33943,Yitshak Sade/Jabotinsky,יצחק שדה/ז'בוטינסקי,32.022702,34.811497,6,2
21989,33942,Yitshak Sade/Manya Shochat,יצחק שדה/מניה שוחט,32.024054,34.810116,6,2
27560,15252,Yosef Joe Alon Road/Tavori,דרך יוסף ג'ו אלון/תבורי,31.244110,34.780935,6,2
2504,41635,Yoseftal/Weizmann,יוספטל/וייצמן,32.851927,35.066630,6,2
25580,11043,Yotam HaMelekh/David HaMelekh,יותם המלך/דוד המלך,31.777054,34.641576,6,2
26087,13072,Yotam HaMelekh/David HaMelekh,יותם המלך/דוד המלך,31.777241,34.641657,6,2
19070,51826,Zefat College,מכללת צפת,32.970916,35.495863,6,2
14302,26919,Zissu/Mt. Shomron,א.ל. זיסו/הר שומרון,32.176741,34.855941,6,2
4540,55082,Zvi Alderoti Avenue/Keren HaYesod,שד' צבי אלדרוטי/קרן היסוד,32.674234,35.240172,6,2
1908,41025,אצ''ל/המלך דוד,אצ''ל/המלך דוד,32.813219,34.958498,6,2
11462,5837,בי''ח שערי צדק/בייט,בי''ח שערי צדק/בייט,31.774928,35.185269,6,2
8279,61032,בי''ס אורות עציון לבנים,בי''ס אורות עציון לבנים,31.665248,35.159710,6,2
35743,38076,בי''ס רחל המשוררת/נעמי שמר,בי''ס רחל המשוררת/נעמי שמר,32.190315,34.890639,6,2
14065,26569,ביה''ח מעייני הישועה/הרב רבינוב,ביה''ח מעייני הישועה/הרב רבינוב,32.084773,34.843127,6,2
13896,26207,ביה''ס חורב/עוזיאל,ביה''ס חורב/עוזיאל,32.072195,34.822999,6,2
25770,11234,בית נועם/שז''ר,בית נועם/שז''ר,31.245602,34.804643,6,2
14014,26462,בן אליעזר/אצ''ל,בן אליעזר/אצ''ל,32.065799,34.832938,6,2
8982,564,בן זאב/רש''י,בן זאב/רש''י,31.742662,34.992222,6,2
24437,37084,בן יהודה/חטיבת הנח''ל,בן יהודה/חטיבת הנח''ל,32.183663,34.933830,6,2
24741,37607,גבעתי/רש''י,גבעתי/רש''י,31.967412,34.816731,6,2
26530,13556,ד''ר ראובן הכט/יעקב חזן,ד''ר ראובן הכט/יעקב חזן,31.274949,34.819351,6,2
41836,18532,ד''ר ראובן הכט/שדרות אורי צבי גרינברג,ד''ר ראובן הכט/שדרות אורי צבי גרינברג,31.274932,34.815400,6,2
25669,11132,דרך מצדה/חז''ל,דרך מצדה/חז''ל,31.258270,34.792430,6,2
10501,3361,האומן/''מרכז בנית'',האומן/''מרכז בנית'',31.749452,35.210455,6,2
26326,13322,הפלמ''ח/רבי עקיבא,הפלמ''ח/רבי עקיבא,31.798666,34.662781,6,2
10247,3018,הרא''ה/שדרות גולדה מאיר,הרא''ה/שדרות גולדה מאיר,31.818754,35.195095,6,2
3329,42463,הרצל/לח''י,הרצל/לח''י,32.766796,34.968972,6,2
43390,61376,חזון אי''ש/הרב אלישיב,חזון אי''ש/הרב אלישיב,31.921805,35.053231,6,2
17211,47115,חטיבת הנח''ל/נהלל,חטיבת הנח''ל/נהלל,32.431511,34.933065,6,2
17700,50227,טרומפלדור/י''ד ליל הגשרים,טרומפלדור/י''ד ליל הגשרים,33.019046,35.107515,6,2
16315,32388,טרומפלדור/פיק''א,טרומפלדור/פיק''א,32.086516,34.878340,6,2
29348,20062,ירושלים/הרא''ה,ירושלים/הרא''ה,32.082796,34.826186,6,2
5432,57240,מעלה קק''ל/הלוטם,מעלה קק''ל/הלוטם,32.785820,35.525159,6,2
5431,57239,מעלה קק''ל/תמר,מעלה קק''ל/תמר,32.786635,35.523780,6,2
20499,53359,צה''ל/החרוב,צה''ל/החרוב,32.918979,35.305766,6,2
14459,27215,צה''ל/היורה,צה''ל/היורה,32.166934,34.855713,6,2
16617,32701,צה''ל/חזון אי''ש,צה''ל/חזון אי''ש,32.098574,34.944270,6,2
29658,20574,צה''ל/רכב ישראל,צה''ל/רכב ישראל,32.164702,34.855583,6,2
4922,55567,צומת עפולה עילית/קופ''ח,צומת עפולה עילית/קופ''ח,32.630260,35.326582,6,2
7035,59741,קופ''ח כללית/נימר חוסיין,קופ''ח כללית/נימר חוסיין,32.809105,35.180221,6,2
28577,16492,רוטשילד/שדרות שז''ר,רוטשילד/שדרות שז''ר,31.244680,34.804307,6,2
11034,5395,רמב''ם/ארלוזורוב,רמב''ם/ארלוזורוב,31.753287,34.989446,6,2
11019,5378,רמב''ם/הרצל,רמב''ם/הרצל,31.749779,34.995912,6,2
11011,5370,רמב''ם/ז'בוטינסקי,רמב''ם/ז'בוטינסקי,31.752358,34.992144,6,2
5476,57284,שד. אלנטאון/ בי''ס איילים,שד. אלנטאון/ בי''ס איילים,32.787430,35.515730,6,2
14486,28509,שד. ח''ן/בני ברית,שד. ח''ן/בני ברית,32.167897,34.842838,6,2
27423,15095,שדרות ירושלים/שדרות האצ''ל,שדרות ירושלים/שדרות האצ''ל,31.686015,34.574313,6,2
52187,3532,שדרות נשיאי ישראל/אילנות,שדרות נשיאי ישראל/אילנות,32.919569,35.302910,6,2
52562,3982,תחנת רקל''ה קמפוס גבעת רם ספרא,תחנת רקל''ה קמפוס גבעת רם ספרא,31.777732,35.195539,6,2
9243,863,A Tur Road/Al-Qais,דרך א טור/אל קיס,31.785816,35.238399,6,1
9125,744,A-Tur Junction/A Tur Road,צומת א טור/דרך א טור,31.784892,35.247196,6,1
17689,50215,Achziv/Muller,אכזיב/מולר,33.040628,35.106329,6,1
50945,14158,Admonit HaHoresh/HaRav Haim Pinto,אדמונית החורש/הרב חיים פינטו,31.535008,34.597927,6,1
44627,12630,Admonit HaHoresh/Marganit,אדמונית החורש/מרגנית,31.534907,34.596556,6,1
44626,12631,Admonit HaHoresh/Nahal HaYarden,אדמונית החורש/נחל הירדן,31.535093,34.595560,6,1
44625,12632,Admonit HaHoresh/Yehoshua Ben Nun,אדמונית החורש/יהושע בן נון,31.534508,34.593091,6,1
34987,63907,Agan HaAyalot,אגן האיילות,31.865475,35.146940,6,1
35011,63939,Agan HaAyalot/HaDishon,אגן האיילות/הדישון,31.864951,35.153549,6,1
41680,61289,Agan HaAyalot/HaYa'el,אגן האיילות/היעל,31.865643,35.151746,6,1
50860,61521,Agan HaAyalot/Har HaMoriya,אגן האיילות/הר המוריה,31.864854,35.142681,6,1
19529,52331,Ahva Institution Intersection,מסעף מוסד אחווה,32.934451,35.082661,6,1
18809,51552,Al Rahma Mosque,מסגד אלרחמה,32.855546,35.199243,6,1
50300,43875,Al-Qasemi/Alrashidun,אלקאסמי/אלראשדון,32.417639,35.035111,6,1
38285,47976,Al-Qasemi/Bir Burin,אלקאסמי/ביר בורין,32.420137,35.035300,6,1
15060,30635,Alfasi/Ole HaGardom,אלפסי/עולי הגרדום,32.318201,34.945754,6,1
28705,19216,Alsalam/Altakoa,אלסלאם/אלתקוא,31.299660,34.949607,6,1
48293,21109,Aluf Sadeh Terminal,מסוף אלוף שדה,32.054928,34.833997,6,1
50534,21109,Aluf Sadeh Terminal,מסוף אלוף שדה,32.054928,34.833997,6,1
28420,16276,Amal Technological School,בית ספר טכנולוגי עמל,31.400378,34.755910,6,1
42749,6215,Archeology Park/Hel Ha'Avir,פארק ארכיאולוגי/חיל האויר,31.831467,35.239640,6,1
48278,34006,Avshalom Gissin/Hanan Levitan,אבשלום גיסין/חנן לויתן,32.098288,34.876602,6,1
42892,33437,Avshalom Gissin/Moshe Sneh,אבשלום גיסין/משה סנה,32.098124,34.878258,6,1
15046,30618,Bar Ilan School,בית ספר בר אילן,32.315161,34.941633,6,1
27242,14863,Barlev/Borochov,ברלב/בורוכוב,31.529156,34.585186,6,1
27243,14864,Barlev/HaMeginim,ברלב/המגינים,31.528743,34.588449,6,1
39533,18353,Barlev/HaMeginim,ברלב/המגינים,31.528676,34.588140,6,1
27268,14897,Barlev/Yetsi'at Eropa Alley,ברלב/משעול יציאת אירופה,31.531660,34.583529,6,1
15703,31464,Be'erot Intersection,מסעף בארות,32.042112,34.905865,6,1
27375,15035,Begin Boulevard/Ami'ad,שדרות בגין/עמיעד,31.674087,34.581183,6,1
27376,15036,Begin Boulevard/Ami'ad,שדרות בגין/עמיעד,31.674030,34.580708,6,1
29102,19616,Begin High School/Hasportayim,תיכון בגין/הספורטאים,29.561933,34.938509,6,1
21478,33292,Begin/Trumpeldor,בגין/טרומפלדור,32.003863,34.834529,6,1
12367,10471,Beit HaChayal/Hativat Hanegev,בית החייל/חטיבת הנגב,29.555356,34.949255,6,1
49205,37800,Beit Lid Terminal,מסוף בית ליד,32.322788,34.904559,6,1
35655,47660,Ben Ami/Anielewicz,בן עמי/אנילביץ,32.810587,35.125231,6,1
2263,41380,Ben Ami/Herzog,בן עמי/הרצוג,32.808889,35.129126,6,1
2264,41381,Ben Ami/Meshash,בן עמי/משאש,32.811060,35.127029,6,1
13870,26178,Ben Eli'ezer/HaYarden,בן אליעזר/הירדן,32.061362,34.828984,6,1
